ndb_id,name,kcal,protein,fat,carbohydrate
5389,"lamb,aus,imp,frsh,loin,ln&fat,1/8""fat,ckd,brld",2.19,0.2549,0.1225,0
5390,"lamb,aus,imp,frsh,loin,ln,1/8""fat,raw",1.46,0.21,0.0624,0
5391,"lamb,aus,imp,frsh,loin,ln,1/8""fat,ckd,brld",1.92,0.2653,0.0875,0
5392,"lamb,aus,imp,frsh,rib,ln&fat,1/8""fat,raw",2.89,0.1646,0.242,0
5393,"lamb,aus,imp,frsh,rib,ln&fat,1/8""fat,ckd,rstd",2.77,0.2224,0.2021,0
5394,"lamb,aus,imp,frsh,rib,ln,1/8""fat,raw",1.6,0.2012,0.082,0
5395,"lamb,aus,imp,frsh,rib,ln,1/8""fat,ckd,rstd",2.1,0.2463,0.116,0
5396,"lamb,aus,imp,frsh,shldr,whl (arm&bld),ln&fat,1/8""fat,raw",2.56,0.1668,0.2047,0
5397,"lamb,aus,imp,frsh,shldr,whl (arm&bld),ln&fat,1/8""fat,ckd",2.96,0.2358,0.2165,0
5398,"lamb,aus,imp,frsh,shldr,whl (arm&bld),ln,1/8""fat,raw",1.55,0.1936,0.0801,0
5399,"lamb,aus,imp,frsh,shldr,whl (arm&bld),ln,1/8""fat,ckd",2.33,0.2618,0.1344,0
5400,"lamb,aus,imp,frsh,shldr,arm,ln&fat,1/8""fat,raw",2.43,0.1706,0.1889,0
5401,"lamb,aus,imp,frsh,shldr,arm,ln&fat,1/8""fat,ckd,brsd",3.11,0.297,0.2038,0
5402,"lamb,aus,imp,frsh,shldr,arm,ln,1/8""fat,raw",1.37,0.1988,0.0581,0
5403,"lamb,aus,imp,frsh,shldr,arm,ln,1/8""fat,ckd,brsd",2.38,0.3417,0.1023,0
5404,"lamb,aus,imp,frsh,shldr,blade,ln&fat,1/8""fat,raw",2.62,0.1648,0.2128,0
5405,"lamb,aus,imp,frsh,shldr,blade,ln&fat,1/8""fat,ckd,brld",2.91,0.2171,0.2203,0
5406,"lamb,aus,imp,frsh,shldr,blade,ln,1/8""fat,raw",1.64,0.191,0.0909,0
5407,"lamb,aus,imp,frsh,shldr,blade,ln,1/8""fat,ckd,brld",2.31,0.2383,0.1438,0
5408,"game meat bison,ground,raw",2.23,0.1867,0.1593,0
5409,"game meat,bison,ground,ckd,pan-broiled",2.38,0.2377,0.1513,0
5410,"game meat bison,top sirloin,ln,1"" steak,ckd,brld",1.71,0.2805,0.0565,0
5411,"game meat,bison,chuck,shldr clod,ln,3-5 lb rst,ckd,brsd",1.93,0.3378,0.0543,0
5412,"game meat,bison,chuck,shldr clod,ln,3-5 lb rst,raw",1.19,0.2112,0.0315,0
5413,"game meat,bison,ribeye,ln,1"" steak,ckd,brld",1.77,0.2945,0.0567,0
5414,"game meat,bison,top rnd,ln,1"" steak,ckd,brld",1.74,0.3018,0.0496,0
5415,"game meat,bison,top rnd,ln,1"" steak,raw",1.22,0.2332,0.0243,0
5416,"game meat,elk,ground,raw",1.72,0.2176,0.0882,0
5417,"game meat,elk,ground,ckd,pan-broiled",1.93,0.2664,0.0874,0
5418,"game meat,elk,loin,ln,ckd,brld",1.67,0.31,0.0384,0
5419,"game meat,elk,rnd,ln,ckd,brld",1.56,0.3094,0.0264,0
5420,"game meat,elk,tenderloin,ln,ckd,brld",1.62,0.3076,0.0341,0
5421,"game meat,deer,ground,raw",1.57,0.2178,0.0713,0
5422,"game meat,deer,ground,ckd,pan-broiled",1.87,0.2645,0.0822,0
5423,"game meat,deer,loin,ln,1"" steak,ckd,brld",1.5,0.302,0.0238,0
5424,"game meat,deer,shldr clod,ln,3-5 lb rst,ckd,brsd",1.91,0.3628,0.0395,0
5425,"game meat,deer,tenderloin,ln,0.5-1 lb rst,ckd,brld",1.49,0.299,0.0235,0
5426,"game meat,deer,top rnd,ln,1"" steak,ckd,brld",1.52,0.3147,0.0192,0
5427,"veal,australian,shank,fore,bone-in,ln,raw",1.23,0.2018,0.0465,0
5428,"veal,australian,shank,fore,bone-in,ln & fat,raw",1.45,0.1958,0.0742,0
5429,"veal,australian,shank,hind,bone-in,ln,raw",1.22,0.2037,0.0447,0
5430,"veal,australian,shank,hind,bone-in,ln & fat",1.44,0.1978,0.072,0
5431,"lamb,australian,ground,85% ln / 15% fat,raw",2.55,0.1714,0.2071,0
5432,"lamb,nz,imp,intermuscular fat,ckd",5.96,0.0853,0.6244,0
5433,"lamb,nz,imp,intermuscular fat,raw",6.4,0.0463,0.6853,0.0126
5434,"lamb,nz,imp,subcutaneous fat,raw",7.03,0.0387,0.7616,0.0055
5435,"lamb,nz,imp,brains,ckd,soaked & fried",1.54,0.1403,0.1092,0
5436,"lamb,nz,imp,brains,raw",1.18,0.1133,0.0803,0
5437,"lamb,nz,imp,breast,ln,ckd,brsd",2.7,0.2816,0.1753,0
5438,"lamb,nz,imp,breast,ln,raw",1.49,0.1831,0.0798,0.0102
5439,"lamb,nz,imp,chump,bnless,ln,ckd,fast rstd",1.42,0.2369,0.0527,0
5440,"lamb,nz,imp,subcutaneous fat,ckd",6.74,0.0524,0.7228,0.0062
5441,"lamb,nz,imp,chump,bnless,ln,raw",1.21,0.2168,0.0383,0
5442,"lamb,nz,imp,kidney,ckd,soaked & fried",1.12,0.1978,0.0356,0.0018
5443,"lamb,nz,imp,flap,bnless,ln,ckd,brsd",2.34,0.2788,0.136,0
5444,"lamb,nz,imp,flap,bnless,ln,raw",1.8,0.2172,0.1031,0
5445,"lamb,nz,imp,kidney,raw",0.84,0.1521,0.0254,0.0003
5446,"lamb,nz,imp,liver,ckd,soaked & fried",1.68,0.258,0.0656,0.0148
5447,"lamb,nz,imp,liver,raw",1.36,0.207,0.0492,0.0222
5448,"lamb,nz,imp,ground lamb,ckd,brsd",1.92,0.226,0.1134,0
5449,"lamb,nz,imp,ground lamb,raw",1.93,0.2033,0.1241,0
5450,"lamb,nz,imp,heart,ckd,soaked & simmrd",1.61,0.2626,0.0621,0
5451,"lamb,nz,imp,heart,raw",1.05,0.1809,0.0368,0
5452,"lamb,nz,imp,sweetbread,ckd,soaked & simmrd",1.44,0.2113,0.0661,0
5453,"lamb,nz,imp,sweetbread,raw",0.72,0.11,0.0316,0
5454,"lamb,nz,imp,testes,ckd,soaked & fried",1.25,0.2101,0.0456,0
5455,"lamb,nz,imp,testes,raw",0.68,0.114,0.0238,0.0014
5456,"lamb,nz,imp,tongue - swiss cut,ckd,soaked & simmrd",2.72,0.1751,0.2204,0.0086
5457,"lamb,nz,imp,tongue - swiss cut,raw",2.25,0.1427,0.1861,0
5458,"lamb,nz,imp,tunnel-bned lg,chmp off,shnk off,ln,ckd,slw rstd",1.59,0.2529,0.0644,0
5459,"lamb,nz,imp,tunnel-boned leg,chump off,shank off,ln,raw",1.21,0.2093,0.0409,0
5460,"lamb,nz,imp,square-cut shldr chops,ln,ckd,brsd",2.55,0.3106,0.1456,0
5461,"lamb,nz,imp,square-cut shldr chops,ln,raw",1.64,0.2062,0.0908,0
5462,"lamb,nz,imp,tenderloin,ln,ckd,fast fried",1.55,0.2794,0.0481,0
5463,"lamb,nz,imp,tenderloin,ln,raw",1.16,0.2053,0.0381,0
5464,"lamb,nz,imp,loin saddle,ln,ckd,fast rstd",1.62,0.2553,0.067,0
5465,"lamb,nz,imp,loin saddle,ln,raw",1.31,0.2086,0.0532,0
5466,"lamb,nz,imp,loin,bnless,ln,ckd,fast rstd",1.56,0.2899,0.0449,0
5467,"lamb,nz,imp,loin,bnless,ln,raw",1.2,0.215,0.0377,0
5468,"lamb,nz,imp,hind-shank,ln,ckd,brsd",1.96,0.325,0.0737,0
5469,"lamb,nz,imp,hind-shank,ln,raw",1.15,0.204,0.0335,0.0073
5470,"lamb,nz,imp,neck chops,ln,raw",1.51,0.1984,0.0797,0
5471,"lamb,nz,imp,neck chops,ln,ckd,brsd",2.64,0.314,0.1536,0
5472,"lamb,nz,imp,netted shldr,rolled,bnless,ln,ckd,slow rstd",1.99,0.2514,0.1091,0
5473,"lamb,nz,imp,netted shldr,rolled,bnless,ln,raw",1.43,0.202,0.0688,0
5474,"lamb,nz,imp,rack - fully frenched,ln,ckd,fast rstd",1.73,0.2439,0.0838,0
5475,"lamb,nz,imp,rack - fully frenched,ln,raw",1.47,0.2061,0.0712,0
5476,"lamb,nz,imp,loin chop,ln,ckd,fast fried",2.08,0.2743,0.107,0.0041
5477,"lamb,nz,imp,square-cut shldr,ln,ckd,slow rstd",1.92,0.2508,0.1013,0
5478,"lamb,nz,imp,leg chop/steak,bone-in,ln,ckd,fast fried",1.62,0.2631,0.0635,0
5479,"lamb,nz,imp,flap,bnless,ln & fat,ckd,brsd",3.76,0.2048,0.3263,0.0014
5480,"lamb,nz,imp,flap,bnless,ln & fat,raw",3.37,0.1617,0.3014,0.0027
5481,"lamb,nz,imp,hind-shank,ln & fat,ckd,brsd",2.47,0.2959,0.1422,0.0004
5482,"lamb,nz,imp,hind-shank,ln & fat,raw",1.86,0.1839,0.1212,0.0073
5483,"lamb,nz,imp,leg chop/steak,bone-in,ln & fat,ckd,fast fried",2.12,0.2426,0.1276,0.0004
5484,"lamb,nz,imp,loin chop,ln & fat,ckd,fast fried",3.32,0.215,0.2711,0.0041
5485,"lamb,nz,imp,loin saddle,ln & fat,ckd,fast rstd",2.74,0.2113,0.2098,0.001
5486,"lamb,nz,imp,loin saddle,ln & fat,raw",2.73,0.1656,0.229,0.002
5487,"lamb,nz,imp,loin,bnless,ln & fat,ckd,fast rstd",1.57,0.2896,0.0457,0
5488,"lamb,nz,imp,loin,bnless,ln & fat,raw",1.22,0.2144,0.0399,0
5489,"lamb,nz,imp,neck chops,ln & fat,ckd,brsd",3.07,0.2853,0.2143,0.0003
5490,"lamb,nz,imp,neck chops,ln & fat,raw",2.31,0.1743,0.179,0.0014
5491,"lamb,nz,imp,netted shldr,rolled,bnless,l & f,ckd,slow rstd",2.87,0.2145,0.2233,0.0005
5492,"lamb,nz,imp,netted shldr,rolled,bnless,ln & fat,raw",2.52,0.169,0.2036,0.002
5493,"lamb,nz,imp,square-cut shldr chops,ln & fat,ckd,brsd",3.22,0.2679,0.2386,0.0005
5494,"lamb,nz,imp,square-cut shldr chops,ln & fat,raw",2.75,0.1702,0.2284,0.0023
5495,"lamb,nz,imp,square-cut shldr,ln & fat,ckd,slow rstd",2.94,0.2088,0.2339,0.0003
5496,"lamb,nz,imp,tenderloin,ln & fat,ckd,fast fried",1.57,0.2787,0.05,0
5497,"lamb,nz,imp,rack - fully frenched,ln & fat,ckd,fast rstd",1.95,0.2356,0.112,0.0001
5498,"lamb,nz,imp,rack - fully frenched,ln & fat,raw",1.69,0.1988,0.0996,0.0005
5499,"lamb,nz,imp,tun-bnd lg,chmp off,shnk off,l & f,ckd,sl rstd",2.08,0.2341,0.1268,0.0003
5500,"lamb,nz,imp,tunnel-boned lg,chump off,shank off,ln & fat,raw",1.21,0.2093,0.0409,0
5501,"lamb,nz,imp,tenderloin,ln & fat,raw",1.2,0.2043,0.0422,0.0001
5502,"veal,ground,ckd,pan-fried",2.15,0.2583,0.1178,0.0151
5503,"veal,leg,top rnd,cap off,cutlet,bnless,ckd,grilled",1.51,0.3189,0.0263,0
5504,"veal,leg,top rnd,cap off,cutlet,bnless,raw",1.07,0.2207,0.0207,0
5505,"veal,loin,chop,ln,ckd,grilled",1.59,0.2975,0.0444,0.0007
5506,"veal,shank,ln,raw",0.94,0.1977,0.0164,0
5507,"veal,foreshank,osso buco,ln,ckd,brsd",1.57,0.2912,0.0451,0
5508,"veal,shldr,blade chop,ln,ckd,grilled",1.59,0.2733,0.0553,0
5509,"veal,external fat only,raw",5.03,0.0885,0.516,0.0089
5510,"veal,external fat only,ckd",5.4,0.1528,0.5323,0
5511,"veal,seam fat only,raw",4.44,0.1253,0.4375,0
5512,"veal,seam fat only,ckd",5.05,0.1116,0.5017,0.0211
5513,"veal,shank,ln & fat,raw",1.07,0.1928,0.033,0
5514,"veal,foreshank,osso buco,ln & fat,ckd,brsd",1.82,0.2794,0.0777,0.0011
5515,"veal,loin,chop,ln & fat,ckd,grilled",1.98,0.2804,0.0948,0.0016
5516,"veal,shldr,blade chop,ln & fat,ckd,grilled",1.99,0.2572,0.1057,0.0015
5517,"bagel,pln,tstd, enr w/ca prop(include onion,poppy,sesame)",2.64,0.1056,0.0132,0.5238
5518,"bagels,pln,tstd,enr w/ca prop (includes onion,poppy,sesame)",2.88,0.1114,0.0172,0.5711
5519,"bagels,egg",2.78,0.106,0.021,0.53
5520,"bagels,cinnamon-raisin",2.74,0.098,0.017,0.552
5521,"bagels,cinnamon-raisin,tstd",2.94,0.106,0.018,0.593
5522,"bagels,oat bran",2.55,0.107,0.012,0.533
5523,"biscuits,pln or bttrmlk,frz,bkd",3.38,0.062,0.1103,0.5387
5524,"biscuits,pln or bttrmlk,dry mix",4.28,0.08,0.154,0.634
5525,"biscuits,pln or bttrmlk,dry mix,prep",3.35,0.073,0.121,0.484
5526,"biscuits,pln or bttrmlk,refr dough,lower fat",2.7,0.067,0.0783,0.437
5527,"biscuits,pln or bttrmlk,refr dough,lower fat,bkd",2.99,0.078,0.052,0.554
5528,"biscuit, pln or butmlk, refri dough, higher fat",3.07,0.0666,0.1058,0.4632
5529,"biscuits,pln or bttrmlk,refr dough,higher fat,bkd",3.24,0.0679,0.1122,0.4905
5530,"biscuits,pln or bttrmlk,prep from recipe",3.53,0.07,0.163,0.446
5531,"biscuits,mxd grain,refr dough",2.63,0.061,0.056,0.474
5532,"bread,banana,prep from recipe,made w/margarine",3.26,0.043,0.105,0.546
5533,"bread,boston brown,canned",1.95,0.052,0.015,0.433
5534,"bread,cornbread,dry mix,enr (incl corn muffin mix)",4.18,0.07,0.122,0.695
5535,"bread,cornbread,dry mix,prep w/ 2% milk,80% margarine,& eggs",3.3,0.0659,0.0958,0.5446
5536,"bread,cornbread,prep from recipe,made w/lofat (2%) milk",2.66,0.067,0.071,0.435
5537,"bread,cracked-wheat",2.6,0.087,0.039,0.495
5538,"bread,egg",2.87,0.095,0.06,0.478
5539,"bread,egg,toasted",3.15,0.105,0.066,0.526
5540,"bread, french",2.72,0.1075,0.0242,0.5188
5541,"bread, french or vienna, tstd (ind sourdough)",3.19,0.13,0.0214,0.6193
5542,"bread,irish soda,prep from recipe",2.9,0.066,0.05,0.56
5543,"bread,italian",2.71,0.088,0.035,0.5
5544,"bread,multi-grain (includes whole-grain)",2.65,0.1336,0.0423,0.4334
5545,"bread,multi-grain,tstd (includes whole-grain)",2.88,0.1452,0.046,0.4711
5546,"bread,oat bran",2.36,0.104,0.044,0.398
5547,"bread,oat bran,toasted",2.59,0.114,0.048,0.437
5548,"bread,oatmeal",2.69,0.084,0.044,0.485
5549,"bread,oatmeal,toasted",2.92,0.092,0.048,0.527
5550,"bread,pita,white,enriched",2.75,0.091,0.012,0.557
5551,"bread,pita,whole-wheat",2.66,0.098,0.026,0.55
5552,"bread,prot (incl gluten)",2.45,0.121,0.022,0.438
5553,"bread,pumpernickel",2.5,0.087,0.031,0.475
5554,"bread,pumpernickel,tstd",2.75,0.095,0.034,0.522
5555,"bread,raisin,enriched",2.74,0.079,0.044,0.523
5556,"bread,raisin,tstd,enr",2.97,0.086,0.048,0.569
5557,"bread,red-cal,oat bran",2.01,0.08,0.032,0.413
5558,"bread,red-cal,oat bran,tstd",2.39,0.095,0.038,0.492
5559,"bread,red-cal,oatmeal",2.1,0.076,0.035,0.433
5560,"bread,reduced-calorie,rye",2.03,0.091,0.029,0.405
5561,"bread,red-cal,wheat",2.17,0.1332,0.0292,0.4247
5562,"bread,red-cal,white",2.07,0.087,0.025,0.443
5563,"bread,rice bran",2.43,0.089,0.046,0.435
5564,"bread,rye",2.59,0.085,0.033,0.483
5565,"bread,rye,toasted",2.84,0.094,0.036,0.531
5566,"bread,wheat",2.67,0.1072,0.0324,0.4868
5567,"bread, wheat, tstd",3.13,0.1296,0.0427,0.5577
5568,"bread,wheat bran",2.48,0.088,0.034,0.478
5569,"bread,wheat germ",2.61,0.096,0.029,0.483
5570,"bread,white,commly prep (incl soft bread crumbs)",2.66,0.0885,0.0333,0.4942
5571,"bread,white,commly prep,tstd",2.93,0.09,0.04,0.544
5572,"bread,white,prep from recipe,made w/nonfat dry milk",2.74,0.077,0.026,0.536
5573,"bread,white,prep from recipe,made w/lofat (2%) milk",2.85,0.079,0.057,0.496
5574,"bread,whole-wheat,comm. prepared",2.52,0.1245,0.035,0.4271
5575,"bread, whole-wheat, commer prep, toasted",3.06,0.1627,0.0407,0.5116
5576,"bread,whole-wheat,prep from recipe",2.78,0.084,0.054,0.514
5577,"bread,whole-wheat,prep from recipe,tstd",3.05,0.092,0.059,0.564
5578,"bread crumbs,dry,grated,pln",3.95,0.1335,0.053,0.7198
5579,"bread sticks,plain",4.12,0.12,0.095,0.684
5580,"bread stuffing,bread,dry mix",3.86,0.11,0.034,0.762
5581,"bread stuffing,bread,dry mix,prep",1.77,0.032,0.086,0.217
5582,"bread stuffing,cornbread,dry mix",3.89,0.1,0.042,0.767
5583,"bread stuffing,cornbread,dry mix,prep",1.79,0.029,0.088,0.219
5584,"cake,angelfood,commly prep",2.58,0.059,0.008,0.578
5585,"cake mix,angelfood,dry",3.66,0.064,0.0027,0.8613
5586,"cake,angelfood,dry mix,prep",2.57,0.061,0.003,0.587
5587,"cake,boston crm pie,commly prep",2.52,0.024,0.085,0.429
5588,"cake,carrot,dry mix,pudding-type",4.15,0.051,0.098,0.792
5589,"cake,cherry fudge w/choc frstng",2.64,0.024,0.125,0.38
5590,"cake,choc,commly prep w/ choc frstng,in-store bakery",3.89,0.0348,0.2005,0.5284
5591,"cake,choc,dry mix,pudding-type",3.91,0.046,0.0814,0.8016
5592,"cake,choc,prep from recipe wo/frstng",3.71,0.053,0.151,0.534
5593,"cake,white,prep from recipe w/cocnt frstng",3.56,0.044,0.103,0.632
5594,"coffeecake,cheese",3.39,0.07,0.152,0.443
5595,"coffeecake,cinn w/crumb topping,commly prep,enr",4.18,0.068,0.233,0.467
5596,"coffeecake,creme-filled w/choc frstng",3.31,0.05,0.108,0.538
5597,"coffeecake,fruit",3.11,0.052,0.102,0.515
5598,"coffeecake,cinn w/crumb topping,dry mix",4.36,0.048,0.12,0.777
5599,"coffeecake,cinn w/crumb topping,dry mix,prep",3.18,0.055,0.096,0.528
5600,"cake,fruitcake,commly prep",3.24,0.029,0.091,0.616
5601,"cake mix,pudd,dry,german choc",3.5,0.0417,0.0324,0.8125
5602,"cake,gingerbread,dry mix",4.37,0.044,0.138,0.746
5603,"cake,gingerbread,prep from recipe",3.56,0.039,0.164,0.492
5604,"cake,marble,dry mix,pudding-type",4.16,0.034,0.117,0.795
5605,"cake,pnappl upside-down,prep from recipe",3.19,0.035,0.121,0.505
5606,"cake,pound,commly prep,butter (includes frsh & frozen)",3.53,0.05,0.1396,0.5364
5607,"cake,pound,commly prep,other than all butter,enr",3.89,0.052,0.179,0.525
5608,"cake,shortcake,biscuit-type,prep from recipe",3.46,0.061,0.142,0.485
5609,"cake,snack cakes,creme-filled,choc w/ frstng",3.99,0.0363,0.1593,0.6031
5610,"cake,snack cakes,creme-filled,sponge",3.74,0.0347,0.1154,0.6403
5611,"cake,white,dry mix,spl dietary (incl lemon-flavored)",3.97,0.03,0.084,0.796
5612,"cake,sponge,commly prep",2.9,0.054,0.027,0.61
5613,"cake,sponge,prep from recipe",2.97,0.073,0.043,0.577
5614,"cake,white,dry mix,pudding-type,enr",4.23,0.039,0.095,0.809
5615,"cake,white,prep from recipe wo/frstng",3.57,0.054,0.124,0.572
5616,"cake,yel,commly prep,w/ choc frstng,in-store bakery",3.79,0.0316,0.1775,0.5536
5617,"cake,yel,commly prep,w/vanilla frstng",3.91,0.0299,0.1791,0.562
5618,"cake,yel,dry mix,pudding-type",4.23,0.04,0.098,0.8
5619,"cake,yel,dry mix,reg,enr",3.74,0.037,0.035,0.8192
5620,"cake,yel,prep from recipe wo/frstng",3.61,0.053,0.146,0.53
5621,cheesecake commly prep,3.21,0.055,0.225,0.255
5622,"cheesecake prep from mix,no-bake type",2.74,0.055,0.127,0.355
5623,"cookies,animal crackers (incl arrowroot,tea biscuits,)",4.46,0.069,0.138,0.741
5624,"cookies,brownies,commly prep",4.05,0.048,0.163,0.639
5625,"cookies,brownies,dry mix,reg",4.34,0.04,0.149,0.766
5626,"cookies,brownies,prep from recipe",4.66,0.062,0.291,0.502
5627,"cookies,butter,commly prep,enr",4.67,0.061,0.188,0.689
5628,"cookies,fudge,cake-type (incl trolley cakes)",3.49,0.05,0.037,0.783
5629,"cookies,chocolate wafers",4.33,0.066,0.142,0.727
5630,"cookies,choc chip,commly prep,reg,lower fat",4.51,0.0597,0.1791,0.6749
5631,"cookies,choc chip,commly prep,reg,higher fat,enr",4.92,0.051,0.2472,0.6536
5632,"cookies,choc chip,commly prep,soft-type",4.44,0.0363,0.1977,0.6575
5633,"cookies,choc chip,dry mix",4.97,0.046,0.252,0.661
5634,"cookies,choc chip,refr dough",4.51,0.0398,0.2133,0.6102
5635,"cookies,choc chip,refr dough,bkd",4.92,0.049,0.226,0.682
5636,"cookies,choc chip,prep from recipe,made w/margarine",4.88,0.057,0.283,0.584
5637,"cookies,choc sndwch,w/creme filling,reg",4.64,0.0521,0.1914,0.71
5638,"cookies,choc sndwch,w/creme filling,reg,chocolate-coated",4.81,0.036,0.264,0.664
5639,"cookies,choc sndwch,w/ex creme filling",4.97,0.0433,0.2452,0.682
5640,"cookies,fig bars",3.48,0.037,0.073,0.709
5641,"cookies,fortune",3.78,0.042,0.027,0.84
5642,"cookies,gingersnaps",4.16,0.056,0.098,0.769
5643,"cookies,graham crackers,pln or honey (incl cinn)",4.3,0.0669,0.106,0.7766
5644,"cookies,graham crackers,chocolate-coated",5,0.04,0.258,0.6678
5645,"cookies,ladyfingers,w/lemon juc&rind",3.65,0.106,0.091,0.597
5646,"cookies,marshmllw,chocolate-coated (incl marshmllw pies)",4.21,0.04,0.169,0.677
5647,"cookies,molasses",4.3,0.056,0.128,0.738
5648,"cookies,oatmeal,commly prep,reg",4.5,0.062,0.181,0.687
5649,"cookies,oatmeal,commly prep,soft-type",4.09,0.061,0.147,0.657
5650,"cookies,oatmeal,dry mix",4.62,0.065,0.192,0.673
5651,"cookies,oatmeal,refr dough",4.24,0.054,0.189,0.591
5652,"cookies,oatmeal,refr dough,bkd",4.71,0.06,0.21,0.657
5653,"cookies,oatmeal,prep from recipe,w/raisins",4.35,0.065,0.162,0.684
5654,"cookies,pnut butter,commly prep,reg",4.73,0.0892,0.2382,0.5815
5655,"cookies,pnut butter,commly prep,soft-type",4.57,0.053,0.244,0.577
5656,"cookies,pnut butter,refr dough",4.58,0.082,0.25,0.521
5657,"cookies,pnut butter,refr dough,bkd",5.03,0.091,0.275,0.573
5658,"cookies,pnut butter,prep from recipe",4.75,0.09,0.238,0.589
5659,"cookies,pnut butter sndwch,reg",4.78,0.088,0.211,0.656
5660,"cookies,raisin,soft-type",4.01,0.041,0.136,0.68
5661,"cookies,shortbread,commly prep,pln",5.14,0.0537,0.2622,0.6378
5662,"cookies,shortbread,commly prep,pecan",5.42,0.049,0.325,0.583
5663,"cookies,brownies,dry mix,spl dietary",4.26,0.029,0.125,0.804
5664,"cookies,choc chip,commly prep,spl dietary",4.5,0.039,0.168,0.734
5665,"cookies,choc sndwch,w/creme filling,spl dietary",4.61,0.045,0.221,0.68
5666,"cookies,oatmeal,commly prep,spl dietary",4.49,0.048,0.18,0.699
5667,"cookies,pnut butter sndwch,spl dietary",5.35,0.1,0.34,0.508
5668,"cookies,sugar wafers w/creme filling,spl dietary",5.02,0.031,0.257,0.66
5669,"cookies,sugar,commly prep,reg (incl vanilla)",4.64,0.0535,0.1955,0.6734
5670,"cookies,sugar,refr dough",4.36,0.04,0.1948,0.6122
5671,"cookies,sugar,refr dough,bkd",4.84,0.047,0.231,0.656
5672,"cookies,sugar,prep from recipe,made w/margarine",4.72,0.059,0.234,0.6
5673,"cookies,sugar wafers w/creme filling,reg",5.02,0.0384,0.2324,0.7064
5674,"cookies,vanilla sndwch w/creme filling",4.83,0.045,0.2,0.721
5675,"puff pastry,frz,rtb,bkd",5.58,0.074,0.385,0.457
5676,"cookies,vanilla wafers,lower fat",4.41,0.05,0.152,0.736
5677,"cookies,vanilla wafers,higher fat",4.73,0.043,0.194,0.711
5678,"crackers,cheese,regular",4.89,0.1093,0.2274,0.5942
5679,"crackers,chs,sandwich-type w/pnut butter filling",4.96,0.1241,0.2512,0.5674
5680,"crackers,crispbread,rye",3.66,0.079,0.013,0.822
5681,"crackers,matzo,plain",3.95,0.1,0.014,0.837
5682,"crackers,matzo,egg",3.91,0.123,0.021,0.786
5683,"crackers,matzo,whole-wheat",3.51,0.131,0.015,0.789
5684,"crackers,melba toast,pln",3.9,0.121,0.032,0.766
5685,"crackers,melba toast,rye (incl pumpernickel)",3.89,0.116,0.034,0.773
5686,"crackers,melba toast,wheat",3.74,0.129,0.023,0.764
5687,"crackers,milk",4.55,0.076,0.158,0.697
5688,"crackers,rusk toast",4.07,0.135,0.072,0.723
5689,"crackers,rye,sandwich-type w/chs filling",4.81,0.092,0.223,0.608
5690,"crackers,rye,wafers,plain",3.34,0.096,0.009,0.804
5691,"crackers,rye,wafers,seasoned",3.81,0.09,0.092,0.738
5692,"crackers,saltines (incl oyster,soda,soup)",4.18,0.0946,0.0864,0.7405
5693,"crackers,std snack-type,reg",5.1,0.0664,0.2643,0.613
5694,"crackers,std snack-type,sndwch,w/chs filling",4.77,0.093,0.211,0.617
5695,"crackers,std snack-type,sndwch,w/pnut butter filling",4.94,0.1147,0.2454,0.5838
5696,"crackers,wheat,regular",4.55,0.073,0.164,0.7073
5697,"crackers,wheat,sndwch,w/chs filling",4.97,0.098,0.25,0.582
5698,"crackers,wheat,sndwch,w/pnut butter filling",4.95,0.135,0.267,0.538
5699,"crackers,whole-wheat",4.27,0.1058,0.1413,0.6955
5700,cracker meal,3.83,0.093,0.017,0.809
5701,"cream puff shell,prep from recipe",3.62,0.09,0.259,0.228
5702,"croissants,butter",4.06,0.082,0.21,0.458
5703,"croissants,apple",2.54,0.074,0.087,0.371
5704,"croissants,cheese",4.14,0.092,0.209,0.47
5705,"croutons,plain",4.07,0.119,0.066,0.735
5706,"croutons,seasoned",4.65,0.108,0.183,0.635
5707,"danish pastry,cinn,enr",4.03,0.07,0.224,0.446
5708,"danish pastry,cheese",3.74,0.08,0.219,0.372
5709,"danish pastry,fruit,enr",3.71,0.054,0.185,0.478
5710,"danish pastry,nut (incl almond,raisin nut,cinn nut)",4.3,0.071,0.252,0.457
5711,"doughnuts,cake-type,pln (includes unsugared,old-fashioned)",4.34,0.0531,0.2493,0.4706
5712,"doughnuts,cake-type,pln,chocolate-coated or frstd",4.52,0.0493,0.2525,0.5133
5713,"doughnuts,cake-type,pln,sugared or glazed",4.26,0.052,0.229,0.508
5714,"doughnuts,cake-type,choc,sugared or glazed",4.17,0.045,0.199,0.574
5715,"doughnuts,french crullers,glazed",4.12,0.031,0.183,0.595
5716,"doughnuts,yeast-leavened,w/creme filling",3.61,0.064,0.245,0.3
5717,"doughnuts, yeast-leavened, glazed, enriched (inc honey buns)",4.21,0.0614,0.227,0.4793
5718,"doughnuts,yeast-leavened,w/jelly filling",3.4,0.059,0.187,0.39
5719,"english muffin, pln,enched.w/ca prop (incld sourdough)",2.27,0.0887,0.0169,0.4417
5720,"english,muffin,pln,tstd,enr,w/ca prop(incl sourdough)",2.7,0.1032,0.0202,0.5265
5721,"english muffins,mixed-grain (incl granola)",2.35,0.091,0.018,0.463
5722,"english muffins,mixed-grain,tstd (incl granola)",2.55,0.099,0.019,0.503
5723,"english muffins,raisin-cinnamon (includes apple-cinnamon)",2.4,0.0791,0.018,0.481
